app,review_text,rating,date
Jumia,"am so disappointed like, I have never been disappointed before like this in my life, imagine I order phone, and which was meant to arrive between 6-10, of June and till now I have not received any message to pick up the phone, I chatted with customer service and they didn't even know what happened to my delivery rubbish, would give it a minus 4 star if possible",1,2025-06-16 13:36:44
Jumia,sure in delivery,5,2025-06-16 13:30:49
Jumia,"You will ""free delivery"" and yet collect 600naira for shipping fee. No be juju be that?",5,2025-06-16 13:29:39
Jumia,Products are authentic and delivered within estimated time,4,2025-06-16 09:37:00
Jumia,I love Jumia they have fast delivery and excellent products ♥️,5,2025-06-16 03:39:18
Jumia,"2019: It is easy to use, great service, beautiful products, has affordable prices, and fast delivery. I just love it! ____ UPDATE in 2025: Your platform went from a 100 to -0.1. Deliveries take FOREVER. I ordered 10 items at the same time, and Jumia is delivering them one by one (that's 10 working days for 10 items, excluding wait days before the first delivery attempt) LOL. Desperate ad, low quality products, zero improvement, depreciating catalog. Change your attitude, TEMU is coming for you!",1,2025-06-16 01:27:47
Jumia,I can't deny the fact that this is one of a kind online shopping platform that stands out of others it's good. But I need an answer to this question why did u people remove the return for the delivery agent to pick the items and left the option for customer to return the item at the pick up station. That's why I have given you 3 🌟🌟🌟. 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🤔🤔🤔🤔🤔🤔🤔🤔🤔,3,2025-06-16 00:04:48
Jumia,"why don't u pack all items in one package and the delivery fee should be just one why should i pay delivery for each item even if i took 2 quantity of of the same item i get to pay 2 delivery fees, thats not fair or good",1,2025-06-15 12:38:07
Jumia,It's a great 👍 shopping app with all you require delivered to you to the fullest.,4,2025-06-15 10:20:21
Jumia,jumia is best when come to orders and fast delivery,4,2025-06-15 08:46:51
Jumia,The app has great offers especially on electronics.The downside is that it charges way too much on door delivery.Other than that it has the best delivery time but can improve in some minor bugs in the app,4,2025-06-15 07:22:12
Jumia,ur delivery is superb,5,2025-06-15 05:39:21
Jumia,Best online platform for me. convenient delivery and return of order.,5,2025-06-14 15:15:37
Jumia,service delivery so good,5,2025-06-14 11:48:54
Jumia,delivery before I pay,5,2025-06-14 07:05:09
Jumia,great for delivery services,4,2025-06-14 04:15:31
Jumia,"I don't seem to find Doorstep delivery anymore, only Station delivery why is that so?",1,2025-06-14 03:02:37
Jumia,Efficient and a curate delivery,5,2025-06-14 02:42:30
Jumia,fast delivery I like it,5,2025-06-13 21:54:16
Jumia,Sources close to me lark encouragement to make move out to purchase and get delivery of goods and services on time?,2,2025-06-13 16:21:13
Jumia,Good services always..I have been shopping from here for a long time..big up jumia Safe and quick delivery with affordable price,5,2025-06-13 13:08:59
Jumia,amazing delivered on time and of good quality 👍,4,2025-06-13 11:33:45
Jumia,Perfect service and delivery,5,2025-06-13 11:04:26
Jumia,I hope the sizes of the products I order will be correctly delivered.,5,2025-06-13 10:04:06
Jumia,"The app has a seamless User Interface/Experience. Delivery of requested order is a great for me. However, products like clothing are really terrible and completely opposite from what you ordered when they arrive.",4,2025-06-13 10:00:43
Jumia,my items were well delivered,5,2025-06-13 06:28:06
Jumia,Easy purchase and delivery service. Customer reviews and ratings on products are most helpful. Getting through their customer service via phone can sometimes be a challenge.,4,2025-06-12 20:57:26
Jumia,Always get the best of my orders and always on time.,5,2025-06-12 13:32:40
Jumia,"Jumia is reliable but I don't know why I was disqualified for ""payment on delivery""",4,2025-06-12 11:35:19
Jumia,so Good and fast delivery 🚚🚚,5,2025-06-12 09:53:26
Jumia,"The app is really good and easy to use, in addition to the shipping speed and the delivery time is really fast",5,2025-06-12 09:01:41
Jumia,fast delivery and reliable service 👌,5,2025-06-12 07:37:50
Jumia,i love this app you can pay on delivery,4,2025-06-12 07:10:48
Jumia,cant we pay cash on delivery,1,2025-06-12 02:27:46
Jumia,Delivery is on time and goods are quality. Keep up the good work. Thanks,4,2025-06-12 01:06:49
Jumia,i really appreciate jumia faster delivery,4,2025-06-12 00:34:38
Jumia,Why I gave you people 3 star rating is because you people sold for me fake cord and that is painful because I couldn't return it on time.,3,2025-06-11 19:21:01
Jumia,"This is my first time though, it's seems easy, looking forward to seeing the package.",5,2025-06-11 12:03:08
Jumia,No door delivery option,2,2025-06-11 07:17:07
Jumia,Never had delivery problem,4,2025-06-11 05:51:47
Jumia,is good and fast delivery,5,2025-06-10 20:26:32
Jumia,A trustworthy source to purchase your products online. I have received all orders placed since I started shopping with Jumia. Order and wait for your products to be delivered with speed,5,2025-06-10 15:52:10
Jumia,"Nice app,, but mix-up with some items packaging liki 4 instead of 5, couses retuning of items which makes the item late for particular time of need",4,2025-06-10 04:53:10
Jumia,they are the best safe delivery and super fast on pay on delivery their products is top notch 👌,5,2025-06-10 02:51:28
Jumia,"Best and fastest delivery ever ... I was on some apps that delivery takes about a month and above before delivered. Since I started using Jumia Ghana, I've a huge difference between other shopping apps. JUMIA IS THE BEST IN DELIVERY in Ghana ....👍👍👍",5,2025-06-10 00:04:20
Jumia,I could have given 5 stars but usually there's a slight difference when the package is received as against the advertisement.,4,2025-06-09 20:54:37
Jumia,oh it's good only if they reduce their door delivery,1,2025-06-08 17:41:45
Jumia,"The best online store you can ever imagine.... always at your door step, they deliver fast than the delivery dates. I love jumia",5,2025-06-08 15:52:53
Jumia,"having similar apps like carrefour, Naivas App and delivery services are very poor, and why is reimbursement happening to my Naivas app while I paid using Mpesa. This is not value for money.",3,2025-06-08 11:53:11
Jumia,y'all never fail I'm grateful amd contented with my package,4,2025-06-08 09:22:44
Jumia,delivery is super excited,5,2025-06-08 06:45:53
Jumia,"the only problem with this app is that you need to pay for delivery of each and every single item you bought at the same time. I think a complete order suppose to have only on delivery payment. But if you can explain how delivery payment works pls do so, so I can change my review and complete the 5 stars.",3,2025-06-08 06:42:58
Jumia,jumia delivery don't delay,4,2025-06-08 03:22:41
Jumia,delivery fees abnormally high,2,2025-06-07 23:19:25
Jumia,"I bought packages since last 2 or 3 weeks, it was written down on the mail sent to me that my package will reach pick up station by 2nd or 4th of June, 2025,, fortunately I chatted the jumia customer service to tell them I'll needing my package on or before 6th June, and I got a reply that I'll get my package on 9th June, I didn't bother about that, then I chatted them again on 7th June to know more, I was told again that I'd get my package on 13th June, what does that mean???",2,2025-06-07 21:37:26
Jumia,Good job delivery but your delivery offices are not up and doing when it comes to the opening time...,3,2025-06-07 11:02:42
Jumia,Why do we have to pay delivery fees on all items ordered on the same day? It's not fair. I feel the delivery fee should be calculated on all items ordered per order and not on each items,1,2025-06-07 10:27:15
Jumia,"Delivery takes long and I have not received my packages yet ,Everything is on point but the delivery takes long and we can't cancel order if is no longer needed....I have come back with 5 star rate ..U aa realll",5,2025-06-07 10:15:36
Jumia,"The Jumia App is very simple to navigate and straight forward to place your orders. I'm especially happy with the REFUND process for delivered orders that are unacceptable to Customer, mine was so fast as I got My cashback even before stepping out of the Pick-up location. Bravo to ALL of you behind this success in Jumia 👌👍💯♥️.",4,2025-06-07 06:16:00
Jumia,Extraordinary massive delivery... We love you Jumia,5,2025-06-07 03:58:23
Jumia,Number 1 trusted delivery company,5,2025-06-07 02:14:52
Jumia,"I trust jumia for my delivery, genuine products",4,2025-06-07 01:06:30
Jumia,I just love shopping on Jumia...deliveries are made on time.,4,2025-06-06 21:18:14
Jumia,"nice and easy to use, please include home delivery",5,2025-06-06 13:42:14
Jumia,I love Jumia. most importantly the payment on delivery option and their customer's service is so good.,5,2025-06-06 13:01:07
Jumia,"The app now messing, I registered with VodafoneGh now can't log in also when try with different service provider like MTN the OTP hang on and it delays everything preventing me to logon on my account, Contacting Live chat is poor.",1,2025-06-06 10:32:48
Jumia,terrible app. I ordered for a very simple haircream and the app made me pay before delivery and the simple hair product I ordered got mixed up I tried to return it and it is not allowing me return it and the staff there dont even know what to do. if I hadn't paid before delivery I would have simply walked out and not even cared be the fact they made me pay before delivery now leaves me with a product I didn't order and my money is wasted. I tried to return it 'the app said I'm not eligible,1,2025-06-06 10:19:02
